10-29 08:59 INFO     Tests.py:20  : [CP1] Executing tests for checkpoint 1.
10-29 08:59 INFO     ParseUpdates.py:29  : Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     ParseUpdates.py:30  : Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:28  : [CP1] Time taken to parse all records: 6 second(s)
10-29 08:59 INFO     Tests.py:30  : [CP1] Routes announced: 74851 | Routes withdrawn: 8393
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380157 | 32 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380158 | 65 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380159 | 47 announcements | 24 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380160 | 48 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380161 | 33 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380162 | 470 announcements | 8 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380163 | 319 announcements | 26 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380164 | 85 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380171 | 573 announcements | 106 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380172 | 262 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380173 | 26 announcements | 35 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380174 | 12 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380175 | 101 announcements | 61 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380176 | 86 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380177 | 40 announcements | 28 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380178 | 39 announcements | 44 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380179 | 92 announcements | 40 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380180 | 70 announcements | 20 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380181 | 25 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380182 | 65 announcements | 14 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380183 | 28 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380184 | 35 announcements | 23 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380185 | 21 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380186 | 21 announcements | 18 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380187 | 41 announcements | 18 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380188 | 257 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380189 | 155 announcements | 25 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380190 | 68 announcements | 7 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380191 | 9 announcements | 18 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380192 | 109 announcements | 2 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380193 | 67 announcements | 6 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380194 | 4 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380195 | 27 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380196 | 10 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380197 | 15 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380198 | 77 announcements | 4 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380199 | 5 announcements | 0 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380200 | 14 announcements | 1 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380201 | 117 announcements | 44 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380202 | 41 announcements | 28 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380203 | 11 announcements | 11 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380204 | 6 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380205 | 52 announcements | 36 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380206 | 52 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380207 | 35 announcements | 5 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380208 | 12 announcements | 3 withdrawals
10-29 08:59 INFO     Tests.py:42  : [CP1] At timestamp: 1203380209 | 46 announcements | 8 withdrawals
